Product ID,Product Name,Segment,Category - Subcategory,Product Weight Pounds
OFF-LA-5375,"novimex color coded labels, adjustable",Consumer,Office Supplies - Labels,42
FUR-FU-3920,dax solid wood frames,Home Office,Furniture - Furnishings,20
OFF-PA-5716,"rsvp cards & envelopes, blank white, 8-1/2"" x 11"", 24 cards/25 envelopes/set",Corporate,Office Supplies - Paper,76
OFF-ST-4013,economy rollaway files,Consumer,Office Supplies - Storage,49
TEC-AC-5108,logitech g500s laser gaming mouse with adjustable weight tuning,Corporate,Technology - Accessories,47
OFF-BI-4836,ibico recycled linen-style covers,Consumer,Office Supplies - Binders,141
TEC-MA-4214,"epson workforce wf-2530 all-in-one printer, copier scanner",Home Office,Technology - Machines,113
OFF-BI-3326,"avery triangle shaped sheet lifters, black, 2/pack",Consumer,Office Supplies - Binders,140
OFF-PA-6085,southworth 25% cotton premium laser paper and envelopes,Consumer,Office Supplies - Paper,51
OFF-PA-6475,xerox 1922,Home Office,Office Supplies - Paper,61
OFF-PA-6596,xerox 231,Consumer,Office Supplies - Paper,60
FUR-TA-3416,"bevis coffee table, with bottom storage",Consumer,Furniture - Tables,134
TEC-AC-5191,"memorex 25gb 6x branded blu-ray recordable disc, 15/pack",Home Office,Technology - Accessories,83
FUR-FU-3743,"career cubicle clock, 8 1/4"", black",Consumer,Furniture - Furnishings,6
FUR-TA-5074,"lesro wood table, with bottom storage",Consumer,Furniture - Tables,149
OFF-PA-6489,xerox 1935,Corporate,Office Supplies - Paper,118
TEC-MA-3819,cisco telepresence system ex90 videoconferencing unit,Home Office,Technology - Machines,108
OFF-PA-6455,xerox 1903,Consumer,Office Supplies - Paper,128
TEC-MA-5556,panasonic kx mb2061 multifunction printer,Corporate,Technology - Machines,11
FUR-TA-3436,"bevis training table, fully assembled",Corporate,Furniture - Tables,108
OFF-PA-6517,xerox 1960,Consumer,Office Supplies - Paper,11
TEC-AC-5233,micropad numeric keypads,Home Office,Technology - Accessories,45
OFF-PA-6312,tops wirebound message log books,Consumer,Office Supplies - Paper,45
OFF-PA-6488,xerox 1934,Consumer,Office Supplies - Paper,63
OFF-PA-6512,xerox 1956,Corporate,Office Supplies - Paper,39
OFF-ST-6293,tennsco regal shelving units,Consumer,Office Supplies - Storage,143
OFF-PA-6434,xerox 1885,Home Office,Office Supplies - Paper,56
OFF-PA-6524,xerox 1968,Corporate,Office Supplies - Paper,60
OFF-PA-6506,xerox 1950,Consumer,Office Supplies - Paper,111
FUR-CH-5432,office star - task chair with contemporary loop arms,Corporate,Furniture - Chairs,133
TEC-AC-5212,memorex mini travel drive 32 gb usb 2.0 flash drive,Corporate,Technology - Accessories,25
OFF-FA-3081,alliance rubber bands,Consumer,Office Supplies - Fasteners,92
OFF-PA-6502,xerox 1947,Corporate,Office Supplies - Paper,34
FUR-TA-4676,hon racetrack conference tables,Consumer,Furniture - Tables,27
FUR-FU-4048,"eldon expressions desk accessory, wood photo frame, mahogany",Corporate,Furniture - Furnishings,103
TEC-MA-4594,hewlett-packard 300s scientific calculator,Corporate,Technology - Machines,144
FUR-FU-5173,"master caster door stop, large brown",Corporate,Furniture - Furnishings,108
OFF-PA-6446,xerox 1896,Consumer,Office Supplies - Paper,28
OFF-LA-3226,avery 505,Consumer,Office Supplies - Labels,21
OFF-FA-5488,oic thumb-tacks,Consumer,Office Supplies - Fasteners,137
OFF-SU-2971,acme elite stainless steel scissors,Consumer,Office Supplies - Supplies,82
TEC-PH-3810,cisco spa112 2 port phone adapter,Consumer,Technology - Phones,99
FUR-CH-5425,"office star - contemporary task swivel chair with 2-way adjustable arms, plum",Consumer,Furniture - Chairs,147
OFF-BI-2928,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",Consumer,Office Supplies - Binders,82
OFF-EN-5678,"redi-strip #10 envelopes, 4 1/8 x 9 1/2",Consumer,Office Supplies - Envelopes,70
OFF-LA-5591,permanent self-adhesive file folder labels for typewriters by universal,Corporate,Office Supplies - Labels,119
TEC-PH-3122,anker astro 15000mah usb portable charger,Home Office,Technology - Phones,116
TEC-MA-4191,"epson calculator, white",Corporate,Technology - Machines,105
OFF-AP-4605,holmes harmony hepa air purifier for 17 x 20 room,Corporate,Office Supplies - Appliances,107
FUR-TA-4691,"hon round table, rectangular",Corporate,Furniture - Tables,110
OFF-LA-3207,avery 488,Corporate,Office Supplies - Labels,84
TEC-AC-6072,sony 16gb class 10 micro sdhc r40 memory card,Consumer,Technology - Accessories,62
OFF-AP-3879,"cuisinart toaster, white",Consumer,Office Supplies - Appliances,45
TEC-AC-5213,memorex mini travel drive 4 gb usb 2.0 flash drive,Home Office,Technology - Accessories,88
OFF-EN-5275,multimedia mailers,Consumer,Office Supplies - Envelopes,42
OFF-PA-6484,xerox 1930,Consumer,Office Supplies - Paper,117
TEC-CO-5989,sharp al-1530cs digital copier,Consumer,Technology - Copiers,122
OFF-AP-4218,eureka sanitaire  commercial upright,Corporate,Office Supplies - Appliances,139
TEC-PH-3162,at&t 1080 phone,Home Office,Technology - Phones,65
OFF-ST-3744,"carina 42""hx23 3/4""w media storage unit",Consumer,Office Supplies - Storage,135
TEC-PH-5343,nokia lumia 1020,Consumer,Technology - Phones,85
OFF-ST-3059,advantus rolling storage box,Consumer,Office Supplies - Storage,48
OFF-BI-3307,avery printable repositionable plastic tabs,Consumer,Office Supplies - Binders,97
TEC-AC-6073,sony 32gb class 10 micro sdhc r40 memory card,Home Office,Technology - Accessories,40
FUR-CH-5431,office star - professional matrix back chair with 2-to-1 synchro tilt and mesh fabric seat,Consumer,Furniture - Chairs,31
OFF-PA-6431,xerox 1882,Corporate,Office Supplies - Paper,60
TEC-PH-3120,anker 24w portable micro usb car charger,Home Office,Technology - Phones,143
OFF-ST-5615,plastic stacking crates & casters,Corporate,Office Supplies - Storage,8
OFF-AP-4928,kensington 4 outlet masterpiece compact power control center,Corporate,Office Supplies - Appliances,94
OFF-PA-6541,xerox 1983,Corporate,Office Supplies - Paper,113
TEC-PH-6427,xblue xb-1670-86 x16 small office telephone - titanium,Consumer,Technology - Phones,69
OFF-FA-2910,acco glide clips,Consumer,Office Supplies - Fasteners,51
OFF-BI-5979,self-adhesive ring binder labels,Consumer,Office Supplies - Binders,121
TEC-PH-5659,rca visys 25423re1 corded phone,Corporate,Technology - Phones,9
TEC-AC-4947,kingston digital datatraveler 64gb usb 2.0,Home Office,Technology - Accessories,52
FUR-FU-3915,dax cubicle frames - 8x10,Corporate,Furniture - Furnishings,78
TEC-AC-6316,"trendnet 56k usb 2.0 phone, internet and fax modem",Home Office,Technology - Accessories,47
OFF-PA-6592,xerox 228,Consumer,Office Supplies - Paper,141
FUR-FU-4019,"eldon 200 class desk accessories, burgundy",Corporate,Furniture - Furnishings,73
TEC-MA-5084,lexmark x 9575 professional all-in-one color printer,Consumer,Technology - Machines,55
OFF-PA-6523,xerox 1967,Consumer,Office Supplies - Paper,87
FUR-TA-3428,"bevis round conference table top, x-base",Corporate,Furniture - Tables,135
OFF-AP-3370,belkin 8 outlet surgemaster ii gold surge protector with phone protection,Corporate,Office Supplies - Appliances,84
TEC-PH-3513,"bluelounge milo smartphone stand, white/metallic",Consumer,Technology - Phones,80
OFF-SU-2992,acme serrated blade letter opener,Consumer,Office Supplies - Supplies,145
FUR-FU-3919,dax natural wood-tone poster frame,Home Office,Furniture - Furnishings,138
FUR-TA-5069,"lesro training table, rectangular",Consumer,Furniture - Tables,143
OFF-LA-3201,avery 482,Corporate,Office Supplies - Labels,25
OFF-AR-5283,newell 307,Home Office,Office Supplies - Art,89
OFF-AP-4609,"holmes replacement filter for hepa air cleaner, medium room",Consumer,Office Supplies - Appliances,139
OFF-PA-6477,xerox 1924,Home Office,Office Supplies - Paper,121
TEC-MA-4208,"epson printer, wireless",Corporate,Technology - Machines,37
OFF-BI-3305,avery poly binder pockets,Consumer,Office Supplies - Binders,38
FUR-CH-4405,global enterprise series seating high-back swivel/tilt chairs,Home Office,Furniture - Chairs,119
OFF-SU-2976,acme kleencut forged steel scissors,Consumer,Office Supplies - Supplies,122
FUR-TA-3424,bevis rectangular conference tables,Consumer,Furniture - Tables,115
TEC-PH-5607,plantronics hl10 handset lifter,Consumer,Technology - Phones,37
TEC-AC-6075,sony 8gb class 10 micro sdhc r40 memory card,Corporate,Technology - Accessories,59
TEC-PH-5125,logitech mobile speakerphone p710e - speaker phone,Corporate,Technology - Phones,107
OFF-AR-3974,"dixon ticonderoga erasable colored pencil set, 12-color",Consumer,Office Supplies - Art,69
FUR-TA-3622,"bush andora conference table, maple/graphite gray finish",Corporate,Furniture - Tables,12
OFF-AR-5306,newell 328,Home Office,Office Supplies - Art,54
TEC-MA-5490,okidata b401 printer,Consumer,Technology - Machines,90
TEC-PH-4868,"ikross bluetooth portable keyboard + cell phone stand holder + brush for apple iphone 5s 5c 5, 4s 4",Consumer,Technology - Phones,13
OFF-ST-3926,decoflex hanging personal folder file,Home Office,Office Supplies - Storage,59
TEC-PH-5622,polycom soundpoint ip 450 voip phone,Corporate,Technology - Phones,49
OFF-AP-4739,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,Consumer,Office Supplies - Appliances,55
TEC-MA-4600,hewlett-packard desktjet 6988dt refurbished printer,Home Office,Technology - Machines,12
OFF-PA-6599,xerox blank computer paper,Home Office,Office Supplies - Paper,35
TEC-PH-5661,rca visys 25825 wireless digital phone,Consumer,Technology - Phones,66
TEC-MA-6346,"vtech at&t cl2940 corded speakerphone, black",Consumer,Technology - Machines,81
OFF-PA-6597,xerox 232,Consumer,Office Supplies - Paper,125
OFF-AR-3087,american pencil,Consumer,Office Supplies - Art,22
OFF-BI-4335,gbc binding covers,Corporate,Office Supplies - Binders,84
FUR-FU-6356,"westinghouse mesh shade clip-on gooseneck lamp, black",Corporate,Furniture - Furnishings,108
OFF-AP-3178,avanti 1.7 cu. ft. refrigerator,Home Office,Office Supplies - Appliances,137
FUR-BO-5945,"sauder camden county barrister bookcase, planked cherry finish",Consumer,Furniture - Bookcases,78
FUR-CH-4400,global deluxe high-back manager's chair,Consumer,Furniture - Chairs,69
FUR-TA-4689,"hon round table, adjustable height",Consumer,Furniture - Tables,53
OFF-PA-6449,xerox 1899,Corporate,Office Supplies - Paper,60
OFF-AP-5937,sanyo 2.5 cubic foot mid-size office refrigerators,Consumer,Office Supplies - Appliances,50
OFF-ST-3962,deluxe rollaway locking file with drawer,Corporate,Office Supplies - Storage,109
OFF-BI-6388,wilson jones custom binder spines & labels,Consumer,Office Supplies - Binders,106
OFF-EN-5582,peel & seel envelopes,Corporate,Office Supplies - Envelopes,112
OFF-AP-4254,fellowes command center 5-outlet power strip,Consumer,Office Supplies - Appliances,53
OFF-PA-6557,xerox 1998,Corporate,Office Supplies - Paper,78
TEC-AC-5232,micro innovations wireless classic keyboard with mouse,Home Office,Technology - Accessories,114
TEC-PH-3383,belkin iphone and ipad lightning cable,Corporate,Technology - Phones,102
FUR-TA-4646,"hon conference table, fully assembled",Consumer,Furniture - Tables,97
FUR-TA-3774,"chromcraft training table, fully assembled",Consumer,Furniture - Tables,111
TEC-PH-4487,griffin gc36547 powerjolt se lightning charger,Consumer,Technology - Phones,115
OFF-AR-3287,avery hi-liter smear-safe highlighters,Corporate,Office Supplies - Art,133
TEC-MA-3789,cisco desktop collaboration experience dx650 ip video phone,Consumer,Technology - Machines,85
FUR-FU-6328,ultra commercial grade dual valve door closer,Consumer,Furniture - Furnishings,56
OFF-LA-3216,avery 496,Home Office,Office Supplies - Labels,119
OFF-PA-6542,xerox 1984,Consumer,Office Supplies - Paper,133
FUR-FU-4234,"executive impressions 16-1/2"" circular wall clock",Home Office,Furniture - Furnishings,93
TEC-PH-5662,rca visys integrated pbx 8-line router,Home Office,Technology - Phones,139
TEC-MA-6301,texas instrument ti-15 fraction calculator,Home Office,Technology - Machines,90
OFF-BI-4884,insertable tab indexes for data binders,Consumer,Office Supplies - Binders,59
TEC-PH-4889,iottie xl car mount,Consumer,Technology - Phones,71
FUR-TA-4706,"hon training table, fully assembled",Consumer,Furniture - Tables,85
TEC-MA-5611,plantronics single ear headset,Consumer,Technology - Machines,57
OFF-PA-6520,xerox 1964,Consumer,Office Supplies - Paper,102
OFF-AP-3845,"conquest 14 commercial heavy-duty upright vacuum, collection system, accessory kit",Home Office,Office Supplies - Appliances,115
OFF-SU-6164,stiletto hand letter openers,Corporate,Office Supplies - Supplies,91
OFF-AR-5311,newell 332,Corporate,Office Supplies - Art,97
TEC-AC-5857,sandisk cruzer 4 gb usb flash drive,Consumer,Technology - Accessories,6
OFF-PA-5629,"post-it “important message” note pad, neon colors, 50 sheets/pad",Corporate,Office Supplies - Paper,78
FUR-TA-3344,"barricks conference table, fully assembled",Consumer,Furniture - Tables,119
OFF-SU-2969,"acme design line 8"" stainless steel bent scissors w/champagne handles, 3-1/8"" cut",Consumer,Office Supplies - Supplies,149
TEC-PH-5558,panasonic kx t7731-b digital phone,Home Office,Technology - Phones,32
TEC-MA-5491,okidata c331dn printer,Corporate,Technology - Machines,51
OFF-AR-5551,panasonic kp-310 heavy-duty electric pencil sharpener,Home Office,Office Supplies - Art,77
OFF-AP-3570,"breville microwave, black",Consumer,Office Supplies - Appliances,89
OFF-PA-6221,"telephone message books with fax/mobile section, 4 1/4"" x 6""",Corporate,Office Supplies - Paper,20
OFF-ST-3964,desktop 3-pocket hot file,Home Office,Office Supplies - Storage,110
OFF-PA-6454,xerox 1902,Consumer,Office Supplies - Paper,100
FUR-TA-3763,"chromcraft conference table, adjustable height",Consumer,Furniture - Tables,62
OFF-BI-3731,cardinal holdit data disk pockets,Corporate,Office Supplies - Binders,89
OFF-BI-3303,avery non-stick heavy duty view round locking ring binders,Consumer,Office Supplies - Binders,90
TEC-MA-4597,hewlett-packard deskjet 6540 color inkjet printer,Home Office,Technology - Machines,132
OFF-PA-6587,xerox 223,Corporate,Office Supplies - Paper,41
FUR-CH-4401,global deluxe high-back office chair in storm,Corporate,Furniture - Chairs,90
OFF-BI-4340,gbc docubind p400 electric binding system,Consumer,Office Supplies - Binders,26
OFF-AR-5315,newell 336,Home Office,Office Supplies - Art,83
TEC-MA-3781,cisco 8961 ip phone charcoal,Consumer,Technology - Machines,48
OFF-LA-3833,color-coded legal exhibit labels,Consumer,Office Supplies - Labels,6
TEC-AC-4939,keytronic 6101 series - keyboard - black,Home Office,Technology - Accessories,23
TEC-AC-5139,logitech wireless anywhere mouse mx for pc and mac,Consumer,Technology - Accessories,41
TEC-MA-6349,wasp ccd handheld bar code reader,Home Office,Technology - Machines,135
TEC-AC-5112,logitech illuminated ultrathin keyboard with backlighting,Consumer,Technology - Accessories,85
FUR-FU-5417,nu-dell ez-mount plastic wall frames,Consumer,Furniture - Furnishings,98
OFF-AP-4241,fellowes advanced 8 outlet surge suppressor with phone/fax protection,Consumer,Office Supplies - Appliances,114
OFF-AR-5322,newell 342,Consumer,Office Supplies - Art,5
TEC-AC-5151,logitech vx revolution cordless laser mouse for notebooks (black),Consumer,Technology - Accessories,78
TEC-AC-4875,imation 8gb mini traveldrive usb 2.0 flash drive,Corporate,Technology - Accessories,62
OFF-PA-6438,xerox 1889,Consumer,Office Supplies - Paper,145
FUR-FU-4044,eldon econocleat chair mats for low pile carpets,Corporate,Furniture - Furnishings,141
OFF-SU-2970,acme design stainless steel bent scissors,Corporate,Office Supplies - Supplies,88
OFF-PA-6070,"snap-a-way black print carbonless speed message, no reply area, duplicate",Home Office,Office Supplies - Paper,142
OFF-EN-4238,fashion color clasp envelopes,Corporate,Office Supplies - Envelopes,18
FUR-TA-3347,"barricks non-folding utility table with steel legs, laminate tops",Corporate,Furniture - Tables,15
FUR-TA-5056,"lesro computer table, with bottom storage",Corporate,Furniture - Tables,31
OFF-BI-3982,durable pressboard binders,Consumer,Office Supplies - Binders,112
TEC-MA-5083,lexmark s315 color inkjet printer,Corporate,Technology - Machines,36
TEC-AC-5114,logitech keyboard k120,Consumer,Technology - Accessories,86
OFF-AP-3377,belkin f9s820v06 8 outlet surge,Consumer,Office Supplies - Appliances,88
